,Unnamed: 0,trade_dt_x,wind_code
5194,154306,2019-02-28,300232.SZ
5205,154317,2019-02-28,300243.SZ
5208,154320,2019-02-28,300246.SZ
5222,154334,2019-02-28,300260.SZ
5237,154349,2019-02-28,300275.SZ
5238,154350,2019-02-28,300276.SZ
5245,154357,2019-02-28,300283.SZ
5252,154364,2019-02-28,300290.SZ
5314,154426,2019-02-28,300352.SZ
5324,154436,2019-02-28,300363.SZ
5330,154442,2019-02-28,300369.SZ
5341,154453,2019-02-28,300381.SZ
5343,154455,2019-02-28,300383.SZ
5346,154458,2019-02-28,300386.SZ
5348,154460,2019-02-28,300388.SZ
5349,154461,2019-02-28,300389.SZ
5354,154466,2019-02-28,300394.SZ
5364,154476,2019-02-28,300404.SZ
5376,154488,2019-02-28,300416.SZ
5384,154496,2019-02-28,300424.SZ
5395,154507,2019-02-28,300435.SZ
5398,154510,2019-02-28,300438.SZ
5432,154544,2019-02-28,300472.SZ
5450,154562,2019-02-28,300490.SZ
5459,154571,2019-02-28,300499.SZ
5461,154573,2019-02-28,300501.SZ
5471,154583,2019-02-28,300511.SZ
5472,154584,2019-02-28,300512.SZ
5473,154585,2019-02-28,300513.SZ
5475,154587,2019-02-28,300515.SZ
5478,154590,2019-02-28,300518.SZ
5483,154595,2019-02-28,300523.SZ
5484,154596,2019-02-28,300525.SZ
5490,154602,2019-02-28,300531.SZ
5492,154604,2019-02-28,300533.SZ
5497,154609,2019-02-28,300538.SZ
5500,154612,2019-02-28,300541.SZ
5504,154616,2019-02-28,300546.SZ
5506,154618,2019-02-28,300548.SZ
5508,154620,2019-02-28,300550.SZ
5509,154621,2019-02-28,300551.SZ
5510,154622,2019-02-28,300552.SZ
5511,154623,2019-02-28,300553.SZ
5517,154629,2019-02-28,300559.SZ
5528,154640,2019-02-28,300571.SZ
5530,154642,2019-02-28,300573.SZ
5537,154649,2019-02-28,300581.SZ
5551,154663,2019-02-28,300596.SZ
5555,154667,2019-02-28,300600.SZ
5560,154672,2019-02-28,300605.SZ
5565,154677,2019-02-28,300610.SZ
5584,154696,2019-02-28,300630.SZ
5591,154703,2019-02-28,300637.SZ
5597,154709,2019-02-28,300643.SZ
5603,154715,2019-02-28,300650.SZ
5606,154718,2019-02-28,300653.SZ
5621,154733,2019-02-28,300668.SZ
5633,154745,2019-02-28,300680.SZ
5640,154752,2019-02-28,300687.SZ
5642,154754,2019-02-28,300689.SZ
5643,154755,2019-02-28,300690.SZ
5649,154761,2019-02-28,300696.SZ
5652,154764,2019-02-28,300699.SZ
5655,154767,2019-02-28,300702.SZ
5656,154768,2019-02-28,300703.SZ
5666,154778,2019-02-28,300715.SZ
5679,154791,2019-02-28,300729.SZ
5682,154794,2019-02-28,300732.SZ
5684,154796,2019-02-28,300735.SZ
5689,154801,2019-02-28,300740.SZ
5705,154817,2019-02-28,300758.SZ
5733,154845,2019-02-28,600031.SH
5825,154937,2019-02-28,600141.SH
5867,154979,2019-02-28,600190.SH
5870,154982,2019-02-28,600193.SH
5878,154990,2019-02-28,600202.SH
5931,155043,2019-02-28,600265.SH
5951,155063,2019-02-28,600288.SH
5962,155074,2019-02-28,600301.SH
5965,155077,2019-02-28,600305.SH
5966,155078,2019-02-28,600306.SH
5967,155079,2019-02-28,600307.SH
5980,155092,2019-02-28,600321.SH
6021,155133,2019-02-28,600371.SH
6051,155163,2019-02-28,600408.SH
6059,155171,2019-02-28,600421.SH
6063,155175,2019-02-28,600426.SH
6076,155188,2019-02-28,600455.SH
6083,155195,2019-02-28,600463.SH
6084,155196,2019-02-28,600466.SH
6085,155197,2019-02-28,600467.SH
6087,155199,2019-02-28,600469.SH
6097,155209,2019-02-28,600483.SH
6105,155217,2019-02-28,600493.SH
6129,155241,2019-02-28,600520.SH
6174,155286,2019-02-28,600573.SH
6228,155340,2019-02-28,600634.SH
6242,155354,2019-02-28,600649.SH
6287,155399,2019-02-28,600701.SH
6317,155429,2019-02-28,600732.SH
6373,155485,2019-02-28,600793.SH
6380,155492,2019-02-28,600801.SH
6395,155507,2019-02-28,600818.SH
6396,155508,2019-02-28,600819.SH
6425,155537,2019-02-28,600853.SH
6447,155559,2019-02-28,600875.SH
6454,155566,2019-02-28,600883.SH
6502,155614,2019-02-28,600981.SH
6522,155634,2019-02-28,601005.SH
6552,155664,2019-02-28,601113.SH
6597,155709,2019-02-28,601330.SH
6653,155765,2019-02-28,601798.SH
6665,155777,2019-02-28,601865.SH
6666,155778,2019-02-28,601866.SH
6668,155780,2019-02-28,601872.SH
6683,155795,2019-02-28,601919.SH
6684,155796,2019-02-28,601928.SH
6693,155805,2019-02-28,601968.SH
6698,155810,2019-02-28,601989.SH
6730,155842,2019-02-28,603027.SH
6732,155844,2019-02-28,603029.SH
6736,155848,2019-02-28,603033.SH
6745,155857,2019-02-28,603043.SH
6752,155864,2019-02-28,603060.SH
6758,155870,2019-02-28,603077.SH
6763,155875,2019-02-28,603083.SH
6765,155877,2019-02-28,603086.SH
6766,155878,2019-02-28,603088.SH
6767,155879,2019-02-28,603089.SH
6772,155884,2019-02-28,603100.SH
6783,155895,2019-02-28,603118.SH
6787,155899,2019-02-28,603127.SH
6792,155904,2019-02-28,603136.SH
6810,155922,2019-02-28,603181.SH
6816,155928,2019-02-28,603189.SH
6824,155936,2019-02-28,603208.SH
6826,155938,2019-02-28,603218.SH
6833,155945,2019-02-28,603228.SH
6835,155947,2019-02-28,603232.SH
6841,155953,2019-02-28,603260.SH
6844,155956,2019-02-28,603269.SH
6846,155958,2019-02-28,603278.SH
6849,155961,2019-02-28,603288.SH
6851,155963,2019-02-28,603297.SH
6867,155979,2019-02-28,603320.SH
6869,155981,2019-02-28,603322.SH
6871,155983,2019-02-28,603326.SH
6874,155986,2019-02-28,603330.SH
6878,155990,2019-02-28,603335.SH
6880,155992,2019-02-28,603337.SH
6881,155993,2019-02-28,603338.SH
6891,156003,2019-02-28,603360.SH
6911,156023,2019-02-28,603416.SH
6921,156033,2019-02-28,603496.SH
6922,156034,2019-02-28,603499.SH
6924,156036,2019-02-28,603501.SH
6928,156040,2019-02-28,603508.SH
6934,156046,2019-02-28,603520.SH
6944,156056,2019-02-28,603558.SH
6953,156065,2019-02-28,603580.SH
6960,156072,2019-02-28,603590.SH
6970,156082,2019-02-28,603606.SH
6985,156097,2019-02-28,603633.SH
6986,156098,2019-02-28,603636.SH
6987,156099,2019-02-28,603637.SH
6994,156106,2019-02-28,603657.SH
6997,156109,2019-02-28,603660.SH
7004,156116,2019-02-28,603669.SH
7006,156118,2019-02-28,603677.SH
7007,156119,2019-02-28,603678.SH
7021,156133,2019-02-28,603701.SH
7036,156148,2019-02-28,603726.SH
7042,156154,2019-02-28,603737.SH
7055,156167,2019-02-28,603787.SH
7058,156170,2019-02-28,603790.SH
7059,156171,2019-02-28,603797.SH
7068,156180,2019-02-28,603810.SH
7069,156181,2019-02-28,603811.SH
7071,156183,2019-02-28,603816.SH
7076,156188,2019-02-28,603823.SH
7081,156193,2019-02-28,603833.SH
7087,156199,2019-02-28,603856.SH
7089,156201,2019-02-28,603859.SH
7090,156202,2019-02-28,603860.SH
7099,156211,2019-02-28,603879.SH
7106,156218,2019-02-28,603887.SH
7127,156239,2019-02-28,603922.SH
7131,156243,2019-02-28,603933.SH
7135,156247,2019-02-28,603939.SH
7137,156249,2019-02-28,603956.SH
7142,156254,2019-02-28,603966.SH
7151,156263,2019-02-28,603985.SH
7157,156269,2019-02-28,603991.SH
7181,156293,2019-03-29,000023.SZ
7205,156317,2019-03-29,000058.SZ
7209,156321,2019-03-29,000062.SZ
7247,156359,2019-03-29,000416.SZ
7253,156365,2019-03-29,000422.SZ
7255,156367,2019-03-29,000425.SZ
7278,156390,2019-03-29,000521.SZ
7301,156413,2019-03-29,000548.SZ
7340,156452,2019-03-29,000600.SZ
7349,156461,2019-03-29,000611.SZ
7362,156474,2019-03-29,000628.SZ
7367,156479,2019-03-29,000633.SZ
7374,156486,2019-03-29,000651.SZ
7386,156498,2019-03-29,000668.SZ
7395,156507,2019-03-29,000679.SZ
7407,156519,2019-03-29,000695.SZ
7415,156527,2019-03-29,000707.SZ
7418,156530,2019-03-29,000710.SZ
7427,156539,2019-03-29,000720.SZ
7429,156541,2019-03-29,000722.SZ
7436,156548,2019-03-29,000731.SZ
7452,156564,2019-03-29,000759.SZ
7477,156589,2019-03-29,000798.SZ
7493,156605,2019-03-29,000819.SZ
7497,156609,2019-03-29,000823.SZ
7523,156635,2019-03-29,000875.SZ
7527,156639,2019-03-29,000880.SZ
7532,156644,2019-03-29,000886.SZ
7537,156649,2019-03-29,000892.SZ
7545,156657,2019-03-29,000902.SZ
7559,156671,2019-03-29,000920.SZ
7566,156678,2019-03-29,000928.SZ
7627,156739,2019-03-29,002004.SZ
7644,156756,2019-03-29,002021.SZ
7655,156767,2019-03-29,002032.SZ
7681,156793,2019-03-29,002058.SZ
7734,156846,2019-03-29,002112.SZ
7738,156850,2019-03-29,002116.SZ
7742,156854,2019-03-29,002120.SZ
7762,156874,2019-03-29,002140.SZ
7769,156881,2019-03-29,002147.SZ
7787,156899,2019-03-29,002165.SZ
7810,156922,2019-03-29,002188.SZ
7821,156933,2019-03-29,002199.SZ
7829,156941,2019-03-29,002207.SZ
7847,156959,2019-03-29,002225.SZ
7855,156967,2019-03-29,002233.SZ
7881,156993,2019-03-29,002260.SZ
7890,157002,2019-03-29,002269.SZ
7908,157020,2019-03-29,002287.SZ
7917,157029,2019-03-29,002296.SZ
7935,157047,2019-03-29,002314.SZ
7937,157049,2019-03-29,002316.SZ
7959,157071,2019-03-29,002338.SZ
7969,157081,2019-03-29,002348.SZ
7970,157082,2019-03-29,002349.SZ
7974,157086,2019-03-29,002353.SZ
7984,157096,2019-03-29,002363.SZ
7985,157097,2019-03-29,002364.SZ
8014,157126,2019-03-29,002393.SZ
