9类,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
基本xgboost,,,,,,,,,,,,,,,,,,,,
9类,,,,,,,,,,,,,,,,,,,,
超额月收益率数据,,,,,,,,,,,,,,,,,,,,
0.029556,0.029552,0.015315,0.011986,0.008877,0.020391,0.022001,0.020725,-0.003286,0.026162,,,,,,,,,,,
累计超额月收益数据,,,,,,,,,,,,,,,,,,,,
0.029556,0.069757,0.088873,0.101233,0.113665,0.139415,0.167784,0.198855,0.193103,0.226171,,,,,,,,,,,
0类,,,,,,,,,,,,,,,,,,,,
超额月收益率数据,,,,,,,,,,,,,,,,,,,,
0.039483,-0.005789,-0.017107,-0.024957,-0.024191,-0.032361,0.015617,-0.027084,-0.020201,-0.011255,,,,,,,,,,,
累计超额月收益数据,,,,,,,,,,,,,,,,,,,,
0.039484,0.036341,0.011141,-0.022177,-0.051729,-0.089468,-0.070705,-0.102616,-0.124798,-0.134595,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
更新后xgboost,,,,,,,,,,,,,,,,,,,,
9类,,,,,,,,,,,,,,,,,,,,
超额月收益率数据,,,,,,,,,,,,,,,,,,,,
-0.005139163,0.015355635,0.011657329,0.018362003,0.021907779,0.00638544,0.030210421,0.003353537,-0.003132845,0.017345138,,,,,,,,,,,
累计超额月收益率数据,,,,,,,,,,,,,,,,,,,,
-0.005139163,0.013048232,0.028486269,0.051537378,0.080082791,0.087161915,0.125756005,0.132124911,0.127156018,0.147953837,,,,,,,,,,,
0类,,,,,,,,,,,,,,,,,,,,
超额月收益率数据,,,,,,,,,,,,,,,,,,,,
0.038700728,-0.009672001,-0.015151442,-0.021668603,-0.018374494,-0.025244377,0.015808231,-0.012992682,-0.015244835,-0.019415605,,,,,,,,,,,
累计超额月收益率数据,,,,,,,,,,,,,,,,,,,,
0.038700728,0.030572946,0.008402731,-0.020404841,-0.042902378,-0.072521106,-0.053471193,-0.069297413,-0.086589953,-0.106855895,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
基本xgboost,,,,,,,,,,,,,,,,,,,,
多空组合,,,,,,,,,,,,,,,,,,,,
月收益率数据,,,,,,,,,,,,,,,,,,,,
-0.004963767,0.017670265,0.016210807,0.01847158,0.016534218,0.026375957,0.003191899,0.023904272,0.008457605,0.018708498,,,,,,,,,,,
累计收益率数据,,,,,,,,,,,,,,,,,,,,
-0.004963767,0.012618786,0.029034154,0.04804204,0.065370596,0.093470765,0.096961013,0.123183067,0.132682505,0.153873293,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
更新后xgboost,,,,,,,,,,,,,,,,,,,,
多空组合,,,,,,,,,,,,,,,,,,,,
月收益率数据,,,,,,,,,,,,,,,,,,,,
-0.021919946,0.012513818,0.013404385,0.020015303,0.020141137,0.015814908,0.007201095,0.00817311,0.006055995,0.018380372,,,,,,,,,,,
累计收益率数据,,,,,,,,,,,,,,,,,,,,
-0.021919946,-0.00968043,0.003594195,0.023681437,0.044299544,0.060815046,0.068454076,0.077186668,0.083710105,0.1036291,,,,,,,,,,,
